Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Condition (product.metafields.shopify.condition),Fabric (product.metafields.shopify.fabric),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Sports logo (product.metafields.shopify.sports-logo),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / ID SG MY,Price / ID SG MY,Compare At Price / ID SG MY,Status
2006-italy-home-gilardino-11-shirt,,,,,,,,,MEDIUM,,,,,,,,"",210.0,shopify,0,continue,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/IMG20200512114203.jpg?v=1619532522,2,2006 Italy Home (Gilardino #11) Shirt - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,14.00,,,,
2006-italy-home-gilardino-11-shirt,,,,,,,,,LARGE,,,,,,,,"",210.0,shopify,0,continue,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/IMG20200512114139.jpg?v=1619532522,3,2006 Italy Home (Gilardino #11) Shirt - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,14.00,,,,
2006-italy-home-gilardino-11-shirt,,,,,,,,,XLARGE,,,,,,,,"",210.0,shopify,0,continue,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190809-080225_79c92c80-482e-45c6-a436-0cbec8440c44.jpg?v=1619532523,4,2006 Italy Home (Gilardino #11) Shirt - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,14.00,,,,
2006-italy-home-gilardino-11-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190809-080239_d70b5008-b323-4e3a-824b-eb87e6b4b78e.jpg?v=1619532523,5,2006 Italy Home (Gilardino #11) Shirt - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-italy-home-gilardino-11-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190809-080230_2f71fc5c-3171-4930-a07b-3ee0c13d8603.jpg?v=1619532523,6,2006 Italy Home (Gilardino #11) Shirt - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-italy-home-gilardino-11-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190809-080253_a2fa5dd9-eaac-4599-ad96-50268cef4e82.jpg?v=1619532523,7,2006 Italy Home (Gilardino #11) Shirt - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-italy-home-gilardino-11-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190809-080247_9566d502-e615-4549-a85c-43b17ab750c0.jpg?v=1619532523,8,2006 Italy Home (Gilardino #11) Shirt - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-italy-home-gilardino-11-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190809-080331_d30dd468-a711-4f1a-a3e6-70c6dbf88c78.jpg?v=1619532523,9,2006 Italy Home (Gilardino #11) Shirt - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-champions-league-ronaldo-7-nameset,2007 Champions League Ronaldo #7 Nameset,"<p><strong><span style=""text-decoration: underline;"">CONDITION :</span></strong></p>
<p><span>New.</span></p>
<p><span style=""text-decoration: underline;""><strong>MATERIAL :</strong></span></p>
<p><span>PU</span></p>
<p><span style=""text-decoration: underline;""><strong>INSTRUCTION :</strong></span></p>
<p>Heatpress / 150<span>°C / 20 Seconds.</span></p>
<p><span style=""text-decoration: underline;""><strong>ADULT SIZE :</strong></span></p>
<p>Number : 25.5cm<br>Name : 7cm</p>",Patch & Print,,Patches & Print,Patch,true,Title,Default Title,,,,,,,,07CLRON7NS,20.0,shopify,0,continue,manual,19.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/IMG20200513112222.jpg?v=1619532508,1,2007 Champions League Ronaldo #7 Nameset - ClassicFootballJersey,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,4.00,true,,,active
2007-champions-league-ronaldo-7-nameset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/IMG20200513112227.jpg?v=1619532508,2,2007 Champions League Ronaldo #7 Nameset - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-manchester-united-final-moscow-shirt-ronaldo-7-starball-ucl,2007/08 Manchester United Final Moscow Shirt Longsleeve (Ronaldo #7 + Starball UCL),"<h2><strong><span style=""text-decoration: underline;""></span></strong></h2>
<h2><strong><span style=""text-decoration: underline;"">STORY :</span></strong></h2>
<p>The<span> </span><b>2007–08 UEFA Champions League</b><span> </span>was the 16th season of<span> </span><a title=""UEFA"" href=""https://en.wikipedia.org/wiki/UEFA"">UEFA</a>'s premier European club<span> </span><a title=""Association football"" href=""https://en.wikipedia.org/wiki/Association_football"">football</a><span> </span>tournament, the<span> </span><a title=""UEFA Champions League"" href=""https://en.wikipedia.org/wiki/UEFA_Champions_League"">UEFA Champions League</a>, since it was rebranded in 1992, and the 53rd tournament overall.</p>
<p>The<span> </span><a title=""2008 UEFA Champions League Final"" href=""https://en.wikipedia.org/wiki/2008_UEFA_Champions_League_Final"">final</a><span> </span>was played on 21 May 2008 at the<span> </span><a title=""Luzhniki Stadium"" href=""https://en.wikipedia.org/wiki/Luzhniki_Stadium"">Luzhniki Stadium</a><span> </span>in Moscow, where<span> </span><a title=""Manchester United F.C."" href=""https://en.wikipedia.org/wiki/Manchester_United_F.C."">Manchester United</a><span> </span>played against<span> </span><a title=""Chelsea F.C."" href=""https://en.wikipedia.org/wiki/Chelsea_F.C."">Chelsea</a>, making it an all-English final for the first time in the history of the European Cup. Manchester United won the match 6–5 on<span> </span><a title=""Penalty shoot-out (association football)"" href=""https://en.wikipedia.org/wiki/Penalty_shoot-out_(association_football)"">penalties</a>, following a 1–1 draw after<span> </span><a title=""Overtime (sports)"" href=""https://en.wikipedia.org/wiki/Overtime_(sports)#Association_football"">extra time</a>.</p>
<p><a title=""A.C. Milan"" href=""https://en.wikipedia.org/wiki/A.C._Milan"">Milan</a><span> </span>were the defending champions, but were eliminated by<span> </span><a title=""Arsenal F.C."" href=""https://en.wikipedia.org/wiki/Arsenal_F.C."">Arsenal</a><span> </span>in the first knockout round</p>
<h2><strong><span style=""text-decoration: underline;"">CONDITION :</span></strong></h2>
<p>Reproduction - AAA  (Not Original)</p>
<h2><span style=""text-decoration: underline;""><strong>PLAYER :</strong></span></h2>
<p><em>RONALDO #7</em></p>
<h2><span style=""text-decoration: underline;""><strong>PATCHES :</strong></span></h2>
<p><em> MDT : UCL Final Moscow 2008</em></p>
<h2><span style=""text-decoration: underline;""><strong>SIZE GUIDE :</strong></span></h2>
<p><span id=""ouHighlight__0_5TO0_5"" class="""" srcinfo=""0:5"" dstinfo=""0:5"" paragraphname=""paragraph0"" issource=""false"">Please</span><span id=""noHighlight_0.5095359652740143""><span> </span></span><span id=""ouHighlight__7_14TO7_15"" class="""" srcinfo=""7:14"" dstinfo=""7:15"" paragraphname=""paragraph0"" issource=""false"">make sure</span><span id=""noHighlight_0.9809200211520215""><span> </span></span><span id=""ouHighlight__16_22TO17_24"" class="""" srcinfo=""16:22"" dstinfo=""17:24"" paragraphname=""paragraph0"" issource=""false"">to order</span><span id=""noHighlight_0.6385066271678581""> </span><span id=""ouHighlight__29_38TO26_34"" class="""" srcinfo=""29:38"" dstinfo=""26:34"" paragraphname=""paragraph0"" issource=""false"">the right</span><span id=""noHighlight_0.9979570315653443""><span> </span></span><span id=""ouHighlight__24_27TO36_39"" class="""" srcinfo=""24:27"" dstinfo=""36:39"" paragraphname=""paragraph0"" issource=""false"">size</span><span id=""noHighlight_0.6945996841930229""> </span><span id=""ouHighlight__41_54TO42_58"" class="""" srcinfo=""41:54"" dstinfo=""42:58"" paragraphname=""paragraph0"" issource=""false"">by looking at the</span><span id=""noHighlight_0.2520156664381934""><span> </span></span><a href=""https://www.classicfootballjersey.net/pages/sizing"" target=""_blank""><span id=""ouHighlight__56_59TO60_63"" class="""" srcinfo=""56:59"" dstinfo=""60:63"" paragraphname=""paragraph0"" issource=""false"">size</span><span id=""noHighlight_0.010474619548747066""><span> </span></span><span id=""ouHighlight__61_65TO65_69"" class="""" srcinfo=""61:65"" dstinfo=""65:69"" paragraphname=""paragraph0"" issource=""false"">chart</span><span id=""noHighlight_0.004927368706611368""><span> </span></span><span id=""ouHighlight__67_72TO71_74"" class="""" srcinfo=""67:72"" dstinfo=""71:74"" paragraphname=""paragraph0"" issource=""false"">here</span></a></p>",N/A,,Manchester United Classic Shirts,"2000's Collection, England Premier League, Heroes, Manchester United, Shirt",true,Size,S,,,,,,,,"",275.0,shopify,0,continue,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/IMG20200513115340.jpg?v=1619532502,1,2007/08 Manchester United Final Moscow Shirt Longsleeve (Ronaldo #7 + Starball UCL) - ClassicFootballJersey,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,14.00,true,,,active
2007-08-manchester-united-final-moscow-shirt-ronaldo-7-starball-ucl,,,,,,,,,M,,,,,,,,"",275.0,shopify,0,continue,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/IMG20200513115241.jpg?v=1619532502,2,2007/08 Manchester United Final Moscow Shirt Longsleeve (Ronaldo #7 + Starball UCL) - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,14.00,,,,
2007-08-manchester-united-final-moscow-shirt-ronaldo-7-starball-ucl,,,,,,,,,L,,,,,,,,"",275.0,shopify,0,continue,manual,50.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190125_232236_046844ec-0c77-4114-a0c4-1ff74d50d26d.jpg?v=1619532502,3,2007/08 Manchester United Final Moscow Shirt Longsleeve (Ronaldo #7 + Starball UCL) - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,14.00,,,,
2007-08-manchester-united-final-moscow-shirt-ronaldo-7-starball-ucl,,,,,,,,,XL,,,,,,,,"",275.0,shopify,0,continue,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190125_175331_a298b745-c39f-4843-bc71-450a560219c8.jpg?v=1619532502,4,2007/08 Manchester United Final Moscow Shirt Longsleeve (Ronaldo #7 + Starball UCL) - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,14.00,,,,
2007-08-manchester-united-final-moscow-shirt-ronaldo-7-starball-ucl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190125_175402_8983ccc7-9070-4210-b630-9c0d6064402b.jpg?v=1619532502,5,2007/08 Manchester United Final Moscow Shirt Longsleeve (Ronaldo #7 + Starball UCL) - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-manchester-united-final-moscow-shirt-ronaldo-7-starball-ucl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190125_175405_071638a0-5fa3-4385-a52d-2c6c0bb93a65.jpg?v=1619532502,6,2007/08 Manchester United Final Moscow Shirt Longsleeve (Ronaldo #7 + Starball UCL) - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-manchester-united-final-moscow-shirt-ronaldo-7-starball-ucl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190125_175512_9403dcc9-2d2e-4de5-8008-9463449ec2fa.jpg?v=1619532502,7,2007/08 Manchester United Final Moscow Shirt Longsleeve (Ronaldo #7 + Starball UCL) - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-manchester-united-final-moscow-shirt-ronaldo-7-starball-ucl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190125_175516_30793b0a-0314-4de1-acaa-a5e59519068f.jpg?v=1619532502,8,2007/08 Manchester United Final Moscow Shirt Longsleeve (Ronaldo #7 + Starball UCL) - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-manchester-united-final-moscow-shirt-ronaldo-7-starball-ucl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190125_175522_f7bcaeea-ef0c-459c-ba8b-3b34b69492e4.jpg?v=1619532502,9,2007/08 Manchester United Final Moscow Shirt Longsleeve (Ronaldo #7 + Starball UCL) - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-manchester-united-final-moscow-shirt-ronaldo-7-starball-ucl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190125_175540_abc69e94-adf1-44c3-8616-8d19cf5346e1.jpg?v=1619532502,10,2007/08 Manchester United Final Moscow Shirt Longsleeve (Ronaldo #7 + Starball UCL) - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-manchester-united-final-moscow-shirt-ronaldo-7-starball-ucl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190125_175318_17755fd2-02dc-4943-964e-265bafc39dfd.jpg?v=1619532503,11,2007/08 Manchester United Final Moscow Shirt Longsleeve (Ronaldo #7 + Starball UCL) - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-manchester-united-final-moscow-shirt-ronaldo-7-starball-ucl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190125_175334_7aa98690-894a-4cce-9531-a46c207a9d6f.jpg?v=1619532503,12,2007/08 Manchester United Final Moscow Shirt Longsleeve (Ronaldo #7 + Starball UCL) - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-manchester-united-final-moscow-shirt-ronaldo-7-starball-ucl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190125_175343_58680cd7-bd5b-4800-8c36-1c7de87e9ad4.jpg?v=1619532503,13,2007/08 Manchester United Final Moscow Shirt Longsleeve (Ronaldo #7 + Starball UCL) - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-manchester-united-final-moscow-shirt-ronaldo-7-starball-ucl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190125_175352_279cefdc-9d94-4dc1-b577-81a3798b0ae1.jpg?v=1619532503,14,2007/08 Manchester United Final Moscow Shirt Longsleeve (Ronaldo #7 + Starball UCL) - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-manchester-united-final-moscow-shirt-ronaldo-7,2007/08 Manchester United Final Moscow Shirt (Ronaldo #7 + Starball UCL),"<h2><strong><span style=""text-decoration: underline;"">STORY :</span></strong></h2>
<p>The 2007–08 season was<span> </span><a href=""https://en.wikipedia.org/wiki/Manchester_United_F.C."" title=""Manchester United F.C."" data-mce-href=""https://en.wikipedia.org/wiki/Manchester_United_F.C."">Manchester United</a>'s 16th season in the<span> </span><a href=""https://en.wikipedia.org/wiki/Premier_League"" title=""Premier League"" data-mce-href=""https://en.wikipedia.org/wiki/Premier_League"">Premier League</a>, and their 33rd consecutive season in the top division of<span> </span><a href=""https://en.wikipedia.org/wiki/Football_in_England"" title=""Football in England"" data-mce-href=""https://en.wikipedia.org/wiki/Football_in_England"">English football</a>. The season was regarded as a success; despite the team's slow start in the league, they won their 10th Premier League title (their 17th top division title overall, just one behind Liverpool's then record of 18) and beat<span> </span><a href=""https://en.wikipedia.org/wiki/Chelsea_F.C."" title=""Chelsea F.C."" data-mce-href=""https://en.wikipedia.org/wiki/Chelsea_F.C."">Chelsea</a><span> </span>on penalties in the<span> </span><a href=""https://en.wikipedia.org/wiki/2008_UEFA_Champions_League_Final"" title=""2008 UEFA Champions League Final"" data-mce-href=""https://en.wikipedia.org/wiki/2008_UEFA_Champions_League_Final"">2008 UEFA Champions League Final</a><span> </span>to claim the<span> </span><a href=""https://en.wikipedia.org/wiki/Double_(association_football)#European_Doubles"" title=""Double (association football)"" data-mce-href=""https://en.wikipedia.org/wiki/Double_(association_football)#European_Doubles"">European Double</a>.</p>
<p>Although they won the<span> </span><a href=""https://en.wikipedia.org/wiki/2007_FA_Community_Shield"" title=""2007 FA Community Shield"" data-mce-href=""https://en.wikipedia.org/wiki/2007_FA_Community_Shield"">2007 FA Community Shield</a><span> </span>against Chelsea, the club was not as successful in the domestic cup competitions, losing to eventual<span> </span><a href=""https://en.wikipedia.org/wiki/FA_Cup"" title=""FA Cup"" data-mce-href=""https://en.wikipedia.org/wiki/FA_Cup"">FA Cup</a><span> </span>winners<span> </span><a href=""https://en.wikipedia.org/wiki/Portsmouth_F.C."" title=""Portsmouth F.C."" data-mce-href=""https://en.wikipedia.org/wiki/Portsmouth_F.C."">Portsmouth</a><span> </span>in the<span> </span><a href=""https://en.wikipedia.org/wiki/2007%E2%80%9308_FA_Cup#Sixth_Round_Proper"" title=""2007–08 FA Cup"" data-mce-href=""https://en.wikipedia.org/wiki/2007%E2%80%9308_FA_Cup#Sixth_Round_Proper"">Sixth Round</a>, and losing to<span> </span><a href=""https://en.wikipedia.org/wiki/Coventry_City_F.C."" title=""Coventry City F.C."" data-mce-href=""https://en.wikipedia.org/wiki/Coventry_City_F.C."">Coventry City</a><span> </span>in the<span> </span><a href=""https://en.wikipedia.org/wiki/2007%E2%80%9308_Football_League_Cup#Third_round"" title=""2007–08 Football League Cup"" data-mce-href=""https://en.wikipedia.org/wiki/2007%E2%80%9308_Football_League_Cup#Third_round"">Third Round</a><span> </span>of the<span> </span><a href=""https://en.wikipedia.org/wiki/Football_League_Cup"" class=""mw-redirect"" title=""Football League Cup"" data-mce-href=""https://en.wikipedia.org/wiki/Football_League_Cup"">League Cup</a>.</p>
<p>In February 2008, the club commemorated the 50th anniversary of the<span> </span><a href=""https://en.wikipedia.org/wiki/Munich_air_disaster"" title=""Munich air disaster"" data-mce-href=""https://en.wikipedia.org/wiki/Munich_air_disaster"">Munich air disaster</a>, as a result of which eight Manchester United players and three members of the coaching staff lost their lives. The club held a memorial service at<span> </span><a href=""https://en.wikipedia.org/wiki/Old_Trafford"" title=""Old Trafford"" data-mce-href=""https://en.wikipedia.org/wiki/Old_Trafford"">Old Trafford</a><span> </span>on 6 February 2008, renaming the tunnel under the South Stand as the ""Munich Tunnel"". This was followed on 10 February by the<span> </span><a href=""https://en.wikipedia.org/wiki/Manchester_derby"" title=""Manchester derby"" data-mce-href=""https://en.wikipedia.org/wiki/Manchester_derby"">Manchester derby</a>. Manchester United took to the field in a retro kit reminiscent of the kit worn by the 1958 team, abandoning squad numbers in favour of a 1–11 numbering system.</p>
<p>Manchester United's players were also successful on an individual level in the 2007–08 season, with three players in the PFA Premier League Team of the Year, while<span> </span><a href=""https://en.wikipedia.org/wiki/Cristiano_Ronaldo"" title=""Cristiano Ronaldo"" data-mce-href=""https://en.wikipedia.org/wiki/Cristiano_Ronaldo"">Cristiano Ronaldo</a><span> </span>picked up six individual awards, including the Premier League Golden Boot for his 31 league goals.</p>
<h2>
<strong><span style=""text-decoration: underline;"">CONDITION :</span></strong><br>
</h2>
<p><meta charset=""utf-8""><span>Reproduction - AAA  (Not Original)</span></p>
<h2><strong><span style=""text-decoration: underline;""></span></strong></h2>
<h2><span style=""text-decoration: underline;""><strong>PLAYER :</strong></span></h2>
<p><em>Ronaldo #7</em></p>
<h2><span style=""text-decoration: underline;""><strong>PATCHES :</strong></span></h2>
<p><em> MDT : UCL Final Moscow 2008</em></p>
<p><em>Starball UCL</em></p>
<h2><span style=""text-decoration: underline;""><strong>SIZE GUIDE :</strong></span></h2>
<p><span id=""ouHighlight__0_5TO0_5"" class="""" srcinfo=""0:5"" dstinfo=""0:5"" paragraphname=""paragraph0"" issource=""false"">Please</span><span id=""noHighlight_0.5095359652740143""><span> </span></span><span id=""ouHighlight__7_14TO7_15"" class="""" srcinfo=""7:14"" dstinfo=""7:15"" paragraphname=""paragraph0"" issource=""false"">make sure</span><span id=""noHighlight_0.9809200211520215""><span> </span></span><span id=""ouHighlight__16_22TO17_24"" class="""" srcinfo=""16:22"" dstinfo=""17:24"" paragraphname=""paragraph0"" issource=""false"">to order</span><span id=""noHighlight_0.6385066271678581""> </span><span id=""ouHighlight__29_38TO26_34"" class="""" srcinfo=""29:38"" dstinfo=""26:34"" paragraphname=""paragraph0"" issource=""false"">the right</span><span id=""noHighlight_0.9979570315653443""><span> </span></span><span id=""ouHighlight__24_27TO36_39"" class="""" srcinfo=""24:27"" dstinfo=""36:39"" paragraphname=""paragraph0"" issource=""false"">size</span><span id=""noHighlight_0.6945996841930229""> </span><span id=""ouHighlight__41_54TO42_58"" class="""" srcinfo=""41:54"" dstinfo=""42:58"" paragraphname=""paragraph0"" issource=""false"">by looking at the</span><span id=""noHighlight_0.2520156664381934""><span> </span></span><a href=""https://www.classicfootballjersey.net/pages/sizing"" target=""_blank""><span id=""ouHighlight__56_59TO60_63"" class="""" srcinfo=""56:59"" dstinfo=""60:63"" paragraphname=""paragraph0"" issource=""false"">size</span><span id=""noHighlight_0.010474619548747066""><span> </span></span><span id=""ouHighlight__61_65TO65_69"" class="""" srcinfo=""61:65"" dstinfo=""65:69"" paragraphname=""paragraph0"" issource=""false"">chart</span><span id=""noHighlight_0.004927368706611368""><span> </span></span><span id=""ouHighlight__67_72TO71_74"" class="""" srcinfo=""67:72"" dstinfo=""71:74"" paragraphname=""paragraph0"" issource=""false"">here</span></a></p>",N/A,,Manchester United Classic Shirts,"2000's Collection, England Premier League, Heroes, Manchester United, Shirt",true,Size,S,,,,,,,,"",250.0,shopify,0,continue,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/IMG20200513115236.jpg?v=1619532487,1,2007/08 Manchester United Final Moscow Shirt (Ronaldo #7 + Starball UCL) - ClassicFootballJersey,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,14.00,true,,,active
2007-08-manchester-united-final-moscow-shirt-ronaldo-7,,,,,,,,,M,,,,,,,,"",250.0,shopify,0,continue,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/IMG20200513115241_1b0fd1d5-8e75-4dbb-a656-2c999151fde8.jpg?v=1619532487,2,2007/08 Manchester United Final Moscow Shirt (Ronaldo #7 + Starball UCL) - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,14.00,,,,
2007-08-manchester-united-final-moscow-shirt-ronaldo-7,,,,,,,,,L,,,,,,,,"",250.0,shopify,0,continue,manual,50.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190125_175308_bc99b8a4-88b3-4459-9d35-628ce212e307.jpg?v=1619532488,3,2007/08 Manchester United Final Moscow Shirt (Ronaldo #7 + Starball UCL) - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,14.00,,,,
2007-08-manchester-united-final-moscow-shirt-ronaldo-7,,,,,,,,,XL,,,,,,,,"",250.0,shopify,0,continue,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190125_175331_7de2d3ad-a0c3-4b12-a74d-95e84411d6f3.jpg?v=1619532488,4,2007/08 Manchester United Final Moscow Shirt (Ronaldo #7 + Starball UCL) - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,14.00,,,,
2007-08-manchester-united-final-moscow-shirt-ronaldo-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190125_175402_5818b06b-f149-4f15-afb7-b8306dd88124.jpg?v=1619532488,5,2007/08 Manchester United Final Moscow Shirt (Ronaldo #7 + Starball UCL) - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-manchester-united-final-moscow-shirt-ronaldo-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190125_175405_a34d126b-1899-422d-bce5-883c532e32b7.jpg?v=1619532488,6,2007/08 Manchester United Final Moscow Shirt (Ronaldo #7 + Starball UCL) - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-manchester-united-final-moscow-shirt-ronaldo-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/products/20190125_175414_fdc3ff96-8ffd-44ce-af56-b2d86b3d5b2d.jpg?v=1619532488,7,2007/08 Manchester United Final Moscow Shirt (Ronaldo #7 + Starball UCL) - ClassicFootballJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
